name	reg_code	age	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024
Päijät-Häme	7	79	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	80	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	81	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	82	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	83	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	84	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	85	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	86	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	87	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	88	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	89	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	90	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	91	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	92	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	93	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	94	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	95	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	96	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	97	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	98	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	99	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Päijät-Häme	7	100	-0.0384615384615385	0.115384615384615	0.269230769230769	0.230769230769231	0.307692307692308	-0.0769230769230769	-0.0769230769230769	0.269230769230769	0.0769230769230769	-0.0769230769230769	0.461538461538462	0.0384615384615385	0.346153846153846	0.0769230769230769	0.153846153846154	-0.461538461538462	0.192307692307692	-0.0769230769230769	0.115384615384615	0.307692307692308	0.384615384615385	-0.192307692307692	0.269230769230769	0.346153846153846	0	0.423076923076923	-0.307692307692308	0.230769230769231	0.807692307692308	-0.0769230769230769	0.730769230769231	-0.461538461538462	0.0769230769230769	0.307692307692308	0.961538461538462
Kymenlaakso	8	0	8.4	10.4	6.4	-3	2.4	-2.6	6	1.2	4.4	3.4	-1.8	9	8.8	8.6	6.4	9.2	2.2	4	4.8	7.4	2.4	2.4	12.8	0.8	6.2	0.4	4.8	-8.6	-3	-2.8	0.4	3.8	3.8	5.6	6.4
Kymenlaakso	8	1	8.4	10.4	6.4	-3	2.4	-2.6	6	1.2	4.4	3.4	-1.8	9	8.8	8.6	6.4	9.2	2.2	4	4.8	7.4	2.4	2.4	12.8	0.8	6.2	0.4	4.8	-8.6	-3	-2.8	0.4	3.8	3.8	5.6	6.4
Kymenlaakso	8	2	8.4	10.4	6.4	-3	2.4	-2.6	6	1.2	4.4	3.4	-1.8	9	8.8	8.6	6.4	9.2	2.2	4	4.8	7.4	2.4	2.4	12.8	0.8	6.2	0.4	4.8	-8.6	-3	-2.8	0.4	3.8	3.8	5.6	6.4
Kymenlaakso	8	3	8.4	10.4	6.4	-3	2.4	-2.6	6	1.2	4.4	3.4	-1.8	9	8.8	8.6	6.4	9.2	2.2	4	4.8	7.4	2.4	2.4	12.8	0.8	6.2	0.4	4.8	-8.6	-3	-2.8	0.4	3.8	3.8	5.6	6.4
Kymenlaakso	8	4	8.4	10.4	6.4	-3	2.4	-2.6	6	1.2	4.4	3.4	-1.8	9	8.8	8.6	6.4	9.2	2.2	4	4.8	7.4	2.4	2.4	12.8	0.8	6.2	0.4	4.8	-8.6	-3	-2.8	0.4	3.8	3.8	5.6	6.4
Kymenlaakso	8	5	3	2	2	4.4	1.4	-2.8	1.6	-4.6	3.2	1	0	5.4	-3.2	5.4	4.8	5	0.2	8.4	-2.4	8.4	4.8	8	5.6	2.6	3.8	5	0.2	0	-1.8	-2.8	3.2	2	3.4	9.8	5.4
Kymenlaakso	8	6	3	2	2	4.4	1.4	-2.8	1.6	-4.6	3.2	1	0	5.4	-3.2	5.4	4.8	5	0.2	8.4	-2.4	8.4	4.8	8	5.6	2.6	3.8	5	0.2	0	-1.8	-2.8	3.2	2	3.4	9.8	5.4
Kymenlaakso	8	7	3	2	2	4.4	1.4	-2.8	1.6	-4.6	3.2	1	0	5.4	-3.2	5.4	4.8	5	0.2	8.4	-2.4	8.4	4.8	8	5.6	2.6	3.8	5	0.2	0	-1.8	-2.8	3.2	2	3.4	9.8	5.4
Kymenlaakso	8	8	3	2	2	4.4	1.4	-2.8	1.6	-4.6	3.2	1	0	5.4	-3.2	5.4	4.8	5	0.2	8.4	-2.4	8.4	4.8	8	5.6	2.6	3.8	5	0.2	0	-1.8	-2.8	3.2	2	3.4	9.8	5.4
Kymenlaakso	8	9	3	2	2	4.4	1.4	-2.8	1.6	-4.6	3.2	1	0	5.4	-3.2	5.4	4.8	5	0.2	8.4	-2.4	8.4	4.8	8	5.6	2.6	3.8	5	0.2	0	-1.8	-2.8	3.2	2	3.4	9.8	5.4
Kymenlaakso	8	10	1.6	3.6	1.8	1	0.8	-2.4	3.4	0.8	4	-0.2	2.8	-1.4	4	3.2	3.4	-0.6	-0.6	1.2	1.4	3.8	5.4	-1.2	6.4	2.6	3.8	-0.4	0.6	-1.4	1.2	1	-1.4	-1.2	1.6	10.4	6.6
Kymenlaakso	8	11	1.6	3.6	1.8	1	0.8	-2.4	3.4	0.8	4	-0.2	2.8	-1.4	4	3.2	3.4	-0.6	-0.6	1.2	1.4	3.8	5.4	-1.2	6.4	2.6	3.8	-0.4	0.6	-1.4	1.2	1	-1.4	-1.2	1.6	10.4	6.6
Kymenlaakso	8	12	1.6	3.6	1.8	1	0.8	-2.4	3.4	0.8	4	-0.2	2.8	-1.4	4	3.2	3.4	-0.6	-0.6	1.2	1.4	3.8	5.4	-1.2	6.4	2.6	3.8	-0.4	0.6	-1.4	1.2	1	-1.4	-1.2	1.6	10.4	6.6
Kymenlaakso	8	13	1.6	3.6	1.8	1	0.8	-2.4	3.4	0.8	4	-0.2	2.8	-1.4	4	3.2	3.4	-0.6	-0.6	1.2	1.4	3.8	5.4	-1.2	6.4	2.6	3.8	-0.4	0.6	-1.4	1.2	1	-1.4	-1.2	1.6	10.4	6.6
Kymenlaakso	8	14	1.6	3.6	1.8	1	0.8	-2.4	3.4	0.8	4	-0.2	2.8	-1.4	4	3.2	3.4	-0.6	-0.6	1.2	1.4	3.8	5.4	-1.2	6.4	2.6	3.8	-0.4	0.6	-1.4	1.2	1	-1.4	-1.2	1.6	10.4	6.6
Kymenlaakso	8	15	-2	0.2	0.4	-3.4	-11	-8.6	-7.8	-1.6	-10	-3.4	-5.6	-2.6	-4.6	-3.6	-2.4	-6.4	-5.8	-4.2	-0.8	0.6	-6.4	-1.6	-6.4	-1.8	-9	-8.6	5.2	-18.2	-5.8	-9.6	-6.2	-11.6	-4.8	-1.4	-2.6
Kymenlaakso	8	16	-2	0.2	0.4	-3.4	-11	-8.6	-7.8	-1.6	-10	-3.4	-5.6	-2.6	-4.6	-3.6	-2.4	-6.4	-5.8	-4.2	-0.8	0.6	-6.4	-1.6	-6.4	-1.8	-9	-8.6	5.2	-18.2	-5.8	-9.6	-6.2	-11.6	-4.8	-1.4	-2.6
Kymenlaakso	8	17	-2	0.2	0.4	-3.4	-11	-8.6	-7.8	-1.6	-10	-3.4	-5.6	-2.6	-4.6	-3.6	-2.4	-6.4	-5.8	-4.2	-0.8	0.6	-6.4	-1.6	-6.4	-1.8	-9	-8.6	5.2	-18.2	-5.8	-9.6	-6.2	-11.6	-4.8	-1.4	-2.6
Kymenlaakso	8	18	-2	0.2	0.4	-3.4	-11	-8.6	-7.8	-1.6	-10	-3.4	-5.6	-2.6	-4.6	-3.6	-2.4	-6.4	-5.8	-4.2	-0.8	0.6	-6.4	-1.6	-6.4	-1.8	-9	-8.6	5.2	-18.2	-5.8	-9.6	-6.2	-11.6	-4.8	-1.4	-2.6
Kymenlaakso	8	19	-2	0.2	0.4	-3.4	-11	-8.6	-7.8	-1.6	-10	-3.4	-5.6	-2.6	-4.6	-3.6	-2.4	-6.4	-5.8	-4.2	-0.8	0.6	-6.4	-1.6	-6.4	-1.8	-9	-8.6	5.2	-18.2	-5.8	-9.6	-6.2	-11.6	-4.8	-1.4	-2.6
Kymenlaakso	8	20	-14.6	-1	-16.8	-20.6	-37	-33.4	-40.6	-38	-37.8	-32.2	-36.8	-38.4	-7.6	-25.4	-13.4	-15.4	-31.8	-24.6	-33.2	-24	-17.4	-18	-25.8	-21	-41.4	-23	-33.6	-35.4	-31.6	-44.2	-22	-25	-19.6	-11.6	-21.4
Kymenlaakso	8	21	-14.6	-1	-16.8	-20.6	-37	-33.4	-40.6	-38	-37.8	-32.2	-36.8	-38.4	-7.6	-25.4	-13.4	-15.4	-31.8	-24.6	-33.2	-24	-17.4	-18	-25.8	-21	-41.4	-23	-33.6	-35.4	-31.6	-44.2	-22	-25	-19.6	-11.6	-21.4
Kymenlaakso	8	22	-14.6	-1	-16.8	-20.6	-37	-33.4	-40.6	-38	-37.8	-32.2	-36.8	-38.4	-7.6	-25.4	-13.4	-15.4	-31.8	-24.6	-33.2	-24	-17.4	-18	-25.8	-21	-41.4	-23	-33.6	-35.4	-31.6	-44.2	-22	-25	-19.6	-11.6	-21.4
Kymenlaakso	8	23	-14.6	-1	-16.8	-20.6	-37	-33.4	-40.6	-38	-37.8	-32.2	-36.8	-38.4	-7.6	-25.4	-13.4	-15.4	-31.8	-24.6	-33.2	-24	-17.4	-18	-25.8	-21	-41.4	-23	-33.6	-35.4	-31.6	-44.2	-22	-25	-19.6	-11.6	-21.4
Kymenlaakso	8	24	-14.6	-1	-16.8	-20.6	-37	-33.4	-40.6	-38	-37.8	-32.2	-36.8	-38.4	-7.6	-25.4	-13.4	-15.4	-31.8	-24.6	-33.2	-24	-17.4	-18	-25.8	-21	-41.4	-23	-33.6	-35.4	-31.6	-44.2	-22	-25	-19.6	-11.6	-21.4
Kymenlaakso	8	25	-22.6	-2.2	-6.8	-10.4	-23.2	-14.4	-21.2	-16.4	-8	-15.8	-18.4	-8	1.8	7.8	1.8	-2.8	-12.4	-6	-7	-2.6	9.4	-5	4.2	-1.2	-4.2	-6.2	-2.8	-9	-12	-18.6	1.8	0.2	3.6	9.4	-3.8
Kymenlaakso	8	26	-22.6	-2.2	-6.8	-10.4	-23.2	-14.4	-21.2	-16.4	-8	-15.8	-18.4	-8	1.8	7.8	1.8	-2.8	-12.4	-6	-7	-2.6	9.4	-5	4.2	-1.2	-4.2	-6.2	-2.8	-9	-12	-18.6	1.8	0.2	3.6	9.4	-3.8
Kymenlaakso	8	27	-22.6	-2.2	-6.8	-10.4	-23.2	-14.4	-21.2	-16.4	-8	-15.8	-18.4	-8	1.8	7.8	1.8	-2.8	-12.4	-6	-7	-2.6	9.4	-5	4.2	-1.2	-4.2	-6.2	-2.8	-9	-12	-18.6	1.8	0.2	3.6	9.4	-3.8
Kymenlaakso	8	28	-22.6	-2.2	-6.8	-10.4	-23.2	-14.4	-21.2	-16.4	-8	-15.8	-18.4	-8	1.8	7.8	1.8	-2.8	-12.4	-6	-7	-2.6	9.4	-5	4.2	-1.2	-4.2	-6.2	-2.8	-9	-12	-18.6	1.8	0.2	3.6	9.4	-3.8
Kymenlaakso	8	29	-22.6	-2.2	-6.8	-10.4	-23.2	-14.4	-21.2	-16.4	-8	-15.8	-18.4	-8	1.8	7.8	1.8	-2.8	-12.4	-6	-7	-2.6	9.4	-5	4.2	-1.2	-4.2	-6.2	-2.8	-9	-12	-18.6	1.8	0.2	3.6	9.4	-3.8
Kymenlaakso	8	30	0.2	4.6	8	-0.8	-1.6	-4.4	-8.2	-5.6	0	-8	-5.2	0.8	-1	6.8	2.6	5.6	-1.6	-1.4	2.2	8.2	10	4.8	3.2	2.4	5.4	5	1.4	-3.8	-10.4	-5.8	-4.6	-4	2	8.6	10
Kymenlaakso	8	31	0.2	4.6	8	-0.8	-1.6	-4.4	-8.2	-5.6	0	-8	-5.2	0.8	-1	6.8	2.6	5.6	-1.6	-1.4	2.2	8.2	10	4.8	3.2	2.4	5.4	5	1.4	-3.8	-10.4	-5.8	-4.6	-4	2	8.6	10
Kymenlaakso	8	32	0.2	4.6	8	-0.8	-1.6	-4.4	-8.2	-5.6	0	-8	-5.2	0.8	-1	6.8	2.6	5.6	-1.6	-1.4	2.2	8.2	10	4.8	3.2	2.4	5.4	5	1.4	-3.8	-10.4	-5.8	-4.6	-4	2	8.6	10
Kymenlaakso	8	33	0.2	4.6	8	-0.8	-1.6	-4.4	-8.2	-5.6	0	-8	-5.2	0.8	-1	6.8	2.6	5.6	-1.6	-1.4	2.2	8.2	10	4.8	3.2	2.4	5.4	5	1.4	-3.8	-10.4	-5.8	-4.6	-4	2	8.6	10
Kymenlaakso	8	34	0.2	4.6	8	-0.8	-1.6	-4.4	-8.2	-5.6	0	-8	-5.2	0.8	-1	6.8	2.6	5.6	-1.6	-1.4	2.2	8.2	10	4.8	3.2	2.4	5.4	5	1.4	-3.8	-10.4	-5.8	-4.6	-4	2	8.6	10
Kymenlaakso	8	35	1.2	4.2	2.2	2	0	-2.8	-1.6	-3	3.8	-0.6	0	3	2.8	3.8	2	6.2	3	5.8	2.8	18.2	5	3.6	4.6	5.6	0.8	-4.2	2.8	-7.2	-3.8	-5.2	3.6	2.8	2.6	8.6	11.8
Kymenlaakso	8	36	1.2	4.2	2.2	2	0	-2.8	-1.6	-3	3.8	-0.6	0	3	2.8	3.8	2	6.2	3	5.8	2.8	18.2	5	3.6	4.6	5.6	0.8	-4.2	2.8	-7.2	-3.8	-5.2	3.6	2.8	2.6	8.6	11.8
Kymenlaakso	8	37	1.2	4.2	2.2	2	0	-2.8	-1.6	-3	3.8	-0.6	0	3	2.8	3.8	2	6.2	3	5.8	2.8	18.2	5	3.6	4.6	5.6	0.8	-4.2	2.8	-7.2	-3.8	-5.2	3.6	2.8	2.6	8.6	11.8
Kymenlaakso	8	38	1.2	4.2	2.2	2	0	-2.8	-1.6	-3	3.8	-0.6	0	3	2.8	3.8	2	6.2	3	5.8	2.8	18.2	5	3.6	4.6	5.6	0.8	-4.2	2.8	-7.2	-3.8	-5.2	3.6	2.8	2.6	8.6	11.8
Kymenlaakso	8	39	1.2	4.2	2.2	2	0	-2.8	-1.6	-3	3.8	-0.6	0	3	2.8	3.8	2	6.2	3	5.8	2.8	18.2	5	3.6	4.6	5.6	0.8	-4.2	2.8	-7.2	-3.8	-5.2	3.6	2.8	2.6	8.6	11.8
Kymenlaakso	8	40	0.4	11.2	0.8	0.4	3.6	1.2	-0.2	1.6	0.2	-5	4.2	4.6	6.8	9.8	3.2	0.4	2.2	9.2	10.8	4.6	4.6	5	5.4	1.4	1.8	6.8	3.2	-1.2	-4.6	-2	-4	2.8	0.6	10.2	6.4
Kymenlaakso	8	41	0.4	11.2	0.8	0.4	3.6	1.2	-0.2	1.6	0.2	-5	4.2	4.6	6.8	9.8	3.2	0.4	2.2	9.2	10.8	4.6	4.6	5	5.4	1.4	1.8	6.8	3.2	-1.2	-4.6	-2	-4	2.8	0.6	10.2	6.4
Kymenlaakso	8	42	0.4	11.2	0.8	0.4	3.6	1.2	-0.2	1.6	0.2	-5	4.2	4.6	6.8	9.8	3.2	0.4	2.2	9.2	10.8	4.6	4.6	5	5.4	1.4	1.8	6.8	3.2	-1.2	-4.6	-2	-4	2.8	0.6	10.2	6.4
Kymenlaakso	8	43	0.4	11.2	0.8	0.4	3.6	1.2	-0.2	1.6	0.2	-5	4.2	4.6	6.8	9.8	3.2	0.4	2.2	9.2	10.8	4.6	4.6	5	5.4	1.4	1.8	6.8	3.2	-1.2	-4.6	-2	-4	2.8	0.6	10.2	6.4
Kymenlaakso	8	44	0.4	11.2	0.8	0.4	3.6	1.2	-0.2	1.6	0.2	-5	4.2	4.6	6.8	9.8	3.2	0.4	2.2	9.2	10.8	4.6	4.6	5	5.4	1.4	1.8	6.8	3.2	-1.2	-4.6	-2	-4	2.8	0.6	10.2	6.4
