reg_code	name	age	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024
246	Finland	10	0.334573320982633	0.331782509454422	0.312492818473018	0.287685532753338	0.271420820692842	0.269539806690024	0.276642411272743	0.260716047333334	0.275955987253162	0.284372152345907	0.29583995756807	0.313985157179829	0.326896683230783	0.291946937740097	0.290798024771698	0.281628992126385	0.256266309591491	0.252178746414101	0.24139072452342	0.238351345502824	0.238001705095922	0.222579717018974	0.219777689181574	0.218468248822204	0.218236603332984	0.190778363875268	0.176245629173034	0.161957701685081	0.150819567310865	0.149016818774829	0.137981682687423	0.124129621378377	0.12177200813431	0.121954656440064	0.120248853739463
246	Finland	11	0.334573320982633	0.331782509454422	0.312492818473018	0.287685532753338	0.271420820692842	0.269539806690024	0.276642411272743	0.260716047333334	0.275955987253162	0.284372152345907	0.29583995756807	0.313985157179829	0.326896683230783	0.291946937740097	0.290798024771698	0.281628992126385	0.256266309591491	0.252178746414101	0.24139072452342	0.238351345502824	0.238001705095922	0.222579717018974	0.219777689181574	0.218468248822204	0.218236603332984	0.190778363875268	0.176245629173034	0.161957701685081	0.150819567310865	0.149016818774829	0.137981682687423	0.124129621378377	0.12177200813431	0.121954656440064	0.120248853739463
246	Finland	12	0.334573320982633	0.331782509454422	0.312492818473018	0.287685532753338	0.271420820692842	0.269539806690024	0.276642411272743	0.260716047333334	0.275955987253162	0.284372152345907	0.29583995756807	0.313985157179829	0.326896683230783	0.291946937740097	0.290798024771698	0.281628992126385	0.256266309591491	0.252178746414101	0.24139072452342	0.238351345502824	0.238001705095922	0.222579717018974	0.219777689181574	0.218468248822204	0.218236603332984	0.190778363875268	0.176245629173034	0.161957701685081	0.150819567310865	0.149016818774829	0.137981682687423	0.124129621378377	0.12177200813431	0.121954656440064	0.120248853739463
246	Finland	13	0.334573320982633	0.331782509454422	0.312492818473018	0.287685532753338	0.271420820692842	0.269539806690024	0.276642411272743	0.260716047333334	0.275955987253162	0.284372152345907	0.29583995756807	0.313985157179829	0.326896683230783	0.291946937740097	0.290798024771698	0.281628992126385	0.256266309591491	0.252178746414101	0.24139072452342	0.238351345502824	0.238001705095922	0.222579717018974	0.219777689181574	0.218468248822204	0.218236603332984	0.190778363875268	0.176245629173034	0.161957701685081	0.150819567310865	0.149016818774829	0.137981682687423	0.124129621378377	0.12177200813431	0.121954656440064	0.120248853739463
246	Finland	14	0.334573320982633	0.331782509454422	0.312492818473018	0.287685532753338	0.271420820692842	0.269539806690024	0.276642411272743	0.260716047333334	0.275955987253162	0.284372152345907	0.29583995756807	0.313985157179829	0.326896683230783	0.291946937740097	0.290798024771698	0.281628992126385	0.256266309591491	0.252178746414101	0.24139072452342	0.238351345502824	0.238001705095922	0.222579717018974	0.219777689181574	0.218468248822204	0.218236603332984	0.190778363875268	0.176245629173034	0.161957701685081	0.150819567310865	0.149016818774829	0.137981682687423	0.124129621378377	0.12177200813431	0.121954656440064	0.120248853739463
246	Finland	15	0.334573320982633	0.331782509454422	0.312492818473018	0.287685532753338	0.271420820692842	0.269539806690024	0.276642411272743	0.260716047333334	0.275955987253162	0.284372152345907	0.29583995756807	0.313985157179829	0.326896683230783	0.291946937740097	0.290798024771698	0.281628992126385	0.256266309591491	0.252178746414101	0.24139072452342	0.238351345502824	0.238001705095922	0.222579717018974	0.219777689181574	0.218468248822204	0.218236603332984	0.190778363875268	0.176245629173034	0.161957701685081	0.150819567310865	0.149016818774829	0.137981682687423	0.124129621378377	0.12177200813431	0.121954656440064	0.120248853739463
246	Finland	16	0.334573320982633	0.331782509454422	0.312492818473018	0.287685532753338	0.271420820692842	0.269539806690024	0.276642411272743	0.260716047333334	0.275955987253162	0.284372152345907	0.29583995756807	0.313985157179829	0.326896683230783	0.291946937740097	0.290798024771698	0.281628992126385	0.256266309591491	0.252178746414101	0.24139072452342	0.238351345502824	0.238001705095922	0.222579717018974	0.219777689181574	0.218468248822204	0.218236603332984	0.190778363875268	0.176245629173034	0.161957701685081	0.150819567310865	0.149016818774829	0.137981682687423	0.124129621378377	0.12177200813431	0.121954656440064	0.120248853739463
246	Finland	17	0.334573320982633	0.331782509454422	0.312492818473018	0.287685532753338	0.271420820692842	0.269539806690024	0.276642411272743	0.260716047333334	0.275955987253162	0.284372152345907	0.29583995756807	0.313985157179829	0.326896683230783	0.291946937740097	0.290798024771698	0.281628992126385	0.256266309591491	0.252178746414101	0.24139072452342	0.238351345502824	0.238001705095922	0.222579717018974	0.219777689181574	0.218468248822204	0.218236603332984	0.190778363875268	0.176245629173034	0.161957701685081	0.150819567310865	0.149016818774829	0.137981682687423	0.124129621378377	0.12177200813431	0.121954656440064	0.120248853739463
246	Finland	18	0.334573320982633	0.331782509454422	0.312492818473018	0.287685532753338	0.271420820692842	0.269539806690024	0.276642411272743	0.260716047333334	0.275955987253162	0.284372152345907	0.29583995756807	0.313985157179829	0.326896683230783	0.291946937740097	0.290798024771698	0.281628992126385	0.256266309591491	0.252178746414101	0.24139072452342	0.238351345502824	0.238001705095922	0.222579717018974	0.219777689181574	0.218468248822204	0.218236603332984	0.190778363875268	0.176245629173034	0.161957701685081	0.150819567310865	0.149016818774829	0.137981682687423	0.124129621378377	0.12177200813431	0.121954656440064	0.120248853739463
246	Finland	19	0.334573320982633	0.331782509454422	0.312492818473018	0.287685532753338	0.271420820692842	0.269539806690024	0.276642411272743	0.260716047333334	0.275955987253162	0.284372152345907	0.29583995756807	0.313985157179829	0.326896683230783	0.291946937740097	0.290798024771698	0.281628992126385	0.256266309591491	0.252178746414101	0.24139072452342	0.238351345502824	0.238001705095922	0.222579717018974	0.219777689181574	0.218468248822204	0.218236603332984	0.190778363875268	0.176245629173034	0.161957701685081	0.150819567310865	0.149016818774829	0.137981682687423	0.124129621378377	0.12177200813431	0.121954656440064	0.120248853739463
