reg_code	age	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024
246	30	0.000556769746263608	0.000546783062900274	0.000531335878689717	0.000521018950536637	0.000501738378103012	0.000496468828749748	0.000487563752592571	0.000477376174631998	0.000468813560134276	0.000459017764881972	0.000450105034740441	0.00044070015156879	0.00042696000355163	0.000418770142469284	0.00040100889938247	0.000393067442347208	0.000384000961567442	0.000380179629308518	0.000375769444193941	0.000367941490712792	0.000363956714991046	0.000355637643450342	0.000351746127514074	0.000343631756870537	0.000339627069246743	0.000332453648016872	0.000332087655032925	0.000328184722300755	0.000320464245465329	0.000320652206442506	0.000328184722300755	0.000336267382258326	0.000332322475355669
246	31	0.000567148496255799	0.000556783327183304	0.000540757847219536	0.00053005961950686	0.000510077359867238	0.000504618558987955	0.000495396182986679	0.000484849552567393	0.000475988473643157	0.000465855019475042	0.000456638651917802	0.00044691714161487	0.000432721553064088	0.000424264353087172	0.000405934260775282	0.000397743428980533	0.000388396109341095	0.000384457665024278	0.000379913260652668	0.000371844006676758	0.000367720143425953	0.000359133611967585	0.000355116721126749	0.000346760283499259	0.000342640511799232	0.000335271357814424	0.000334893829718818	0.000330886524539651	0.000322971250604485	0.000323162537636317	0.000330886524539651	0.000339177646860536	0.000335125763419933
246	32	0.000595676930157754	0.000584335203949158	0.000566817474439113	0.00055513521054079	0.0005333417586682	0.000527394378944488	0.000517352756804855	0.0005058789212009	0.000496246954729677	0.000485241203039676	0.000475240248510427	0.000464700382989138	0.000449327246738765	0.000440178579594356	0.000420376421590266	0.000411539891428663	0.00040146509626136	0.000397223183915644	0.000392330900840005	0.000383637308038191	0.000379157525763329	0.000369882471788778	0.000365543132911887	0.000356560302918593	0.000352141889968891	0.000344262527944313	0.000343855352816208	0.000339575603166818	0.000331149013190326	0.000331349433401038	0.000339575603166818	0.000348413055658744	0.000344082217309187
246	33	0.000651998606934384	0.000639167716849542	0.000619366564901881	0.000606173018114436	0.000581585551685219	0.000574881550183892	0.000563568271437953	0.000550650526571301	0.000539814097924901	0.000527440830752454	0.000516205456303006	0.00050437333103754	0.000487131710395703	0.000476880542221616	0.000454716970350571	0.000444838003294649	0.000433583475982363	0.000428847697567197	0.000423387959075274	0.000413680680672181	0.000408646955741817	0.000398270646510368	0.00039341606850644	0.000383405300283005	0.00037849028037579	0.000369746360923782	0.000369291491904535	0.000364546676920055	0.000355227922732082	0.000355446768601354	0.000364546676920055	0.000374329590768906	0.00036952500059616
246	34	0.000685692734906655	0.000672172357383799	0.000651308217164519	0.000637407128634688	0.000611502695063081	0.000604439982054088	0.00059252173306113	0.000578913799057699	0.000567498871178207	0.000554465615594284	0.000542631471012662	0.000530169323493487	0.000512010680990457	0.000501214888270718	0.000477875390670675	0.000467472996565549	0.000455622716628692	0.000450636433078968	0.000444888029804162	0.000434667200153957	0.000429365248167291	0.000418438818501285	0.000413326873171391	0.000402787751096097	0.000397613881472716	0.000388410761650301	0.000387931820013027	0.000382938107499417	0.000373131975025735	0.000373362094971839	0.000382938107499417	0.000393233292892087	0.000388176473424794
246	35	0.000748541401802899	0.000733656243017323	0.000710691089640398	0.000695393661464626	0.000666894869560719	0.000659126599150007	0.00064601950305016	0.000631056947807441	0.000618508032212084	0.000604182674298981	0.000591177810160596	0.000577485451646598	0.000557539232053149	0.00054568354468675	0.000520060215881242	0.000508643353502139	0.000495640066071083	0.000490169491757185	0.000483863422877544	0.000472649589188126	0.000466823444552605	0.000454829955018673	0.000449218832962034	0.000437661794711595	0.000431990854687001	0.000421909708666577	0.000421384203075966	0.000415915412684904	0.00040518324806428	0.000405434288234028	0.000415915412684904	0.000427185750167506	0.000421646917382493
246	36	0.000834208493954397	0.000817139826996998	0.000790825835251701	0.000773311437764724	0.000740712697475363	0.000731833842899867	0.000716859854714494	0.000699776991892171	0.000685458916128595	0.000669124341723914	0.000654305263784416	0.000638713084934333	0.000616018723167517	0.000602540777670447	0.00057344079495142	0.000560488230494253	0.000545746209220662	0.000539547498821355	0.000532404599568801	0.000519697461354821	0.000513061661577298	0.00049945113088641	0.000493083831881365	0.0004800114852474	0.000473607010475825	0.000462245014756247	0.000461649503979782	0.00045549103370441	0.000443431261499649	0.000443710331056391	0.00045549103370441	0.000468166802877121	0.000461925906464378
246	37	0.000897923704104954	0.00087978560981597	0.000851813330022171	0.000833188565482174	0.000798508581525562	0.000789059491204287	0.000773120458315801	0.000754931394499727	0.000739681750512659	0.000722279393067651	0.000706486867694014	0.000689865480194196	0.000665663731042978	0.000651285153498956	0.000620226374259778	0.00060639546719317	0.000590648740050002	0.000584025943898283	0.000576393145860247	0.000562816910633681	0.000555743337990437	0.000541211273321568	0.000534412658512787	0.000520434690450518	0.000513581723879781	0.000501412977816956	0.000500776729770949	0.000494178492680048	0.000481245139106287	0.000481545874493048	0.000494178492680048	0.000507767008393852	0.000501082174215651
246	38	0.000951805417960391	0.000932700242754639	0.000903231604503807	0.000883607111061739	0.000847058093581706	0.000837098020273877	0.000820295316654065	0.000801117961102412	0.000785037469524486	0.000766684393054601	0.000750026657908252	0.000732492085175844	0.000706955848146469	0.000691781644089063	0.000658996899041636	0.000644394057039834	0.000627765880545078	0.000620771522282763	0.000612709869891758	0.000598372155454949	0.00059091031856644	0.000575568175051191	0.000568390492573752	0.000553622595413325	0.000546379838715673	0.000533513131663045	0.000532841205708442	0.000525863220485908	0.000512179008761961	0.000512497966520913	0.000525863220485908	0.000540237800463223	0.000533169126703793
246	39	0.00103742095952235	0.0010163035741332	0.000983743346755907	0.000962068390862935	0.000921718954768772	0.000910727475781061	0.000892189019512149	0.000871037223085906	0.000853306687993701	0.000833076704258345	0.000814721407747512	0.000795406194285011	0.000767288571945325	0.000750587272306871	0.000714521123539694	0.000698464847911055	0.00068018797389852	0.000672502169722869	0.000663645092776635	0.00064788956701592	0.000639669328552415	0.00062279800145523	0.000614905129670857	0.000598691362341937	0.000590745588375673	0.00057664405838931	0.000575905679029978	0.000568261155493258	0.000553285562816154	0.000553632779154856	0.000568261155493258	0.000583999135500197	0.000576253095651616
246	40	0.00112762983076054	0.00110465091584952	0.00106922149981796	0.00104563727973018	0.00100173520032791	0.000989776322161183	0.000969606595121823	0.000946594139921412	0.000927304382233954	0.000905295919563974	0.000885327467549862	0.000864315276845728	0.000833728342101107	0.000815560908128552	0.000776330216763639	0.000758865821695372	0.000738986628041374	0.00073062719180748	0.00072099395698156	0.000703857491883569	0.000694915030551075	0.000676563959982684	0.000667978846172118	0.000650345229097341	0.000641704158166075	0.000626369868488427	0.000625566773028643	0.000617254232222841	0.000600971335829879	0.000601348706252552	0.000617254232222841	0.000634366658733413	0.000625943545260203
246	41	0.00125508662417523	0.00122898631126896	0.00118876636235128	0.00116200848019264	0.00111223211717751	0.0010986808361156	0.00107583307959076	0.00104977718267729	0.00102794640827338	0.00100305029180824	0.000980472683324848	0.000956726346046483	0.000922180822301672	0.000901674502696707	0.000857425771060178	0.000837742241349178	0.000815348499574275	0.00080593537215076	0.000795090653376704	0.000775793901125265	0.000765688600386564	0.000745003902888575	0.000735327632180387	0.000715497555562547	0.0007057908780493	0.000688590257174019	0.000687686008874012	0.000678367338453739	0.000660141147721458	0.000660560355241742	0.000678367338453739	0.000697534317480681	0.000688087848871451
246	42	0.00135726424300504	0.00132928974222518	0.00128617123474199	0.00125747774746121	0.00120408478933354	0.0011895452399363	0.00116502758656572	0.00113706160669773	0.00111362569068709	0.0010868935909451	0.00106264583404856	0.00103713748356441	0.00100001844479013	0.000977978605688665	0.000930405364227226	0.000909235949509587	0.000885146297421535	0.000875018537000054	0.000863349183741782	0.000842587502887374	0.000831731726965894	0.000809486133892304	0.000799079380788288	0.000777731228202878	0.000767276390785428	0.000748738347307336	0.000747765395162374	0.000737719504212675	0.000718057932110455	0.000718511665470319	0.000737719504212675	0.000758390117770362	0.00074820827988214
